timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-11-10 23:54:47.933,7,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,-1,4,3","2,2,3,2,3","12,19,-1,11,14","0,3,0,1,6","0,0,0,0,3","-99,4,-99,-99,7","0.00,0.00,-99.00,0.00,0.04","0.00,0.00,0.00,0.00,0.00","24.1,23.8,-99.0,23.2,24.5","24.0,24.0,-99.0,24.0,24.0","6.9,7.2,7.9,7.8,7.3","-1,590,-1,-1,479","1.0,1.0,-1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,314,0,0,3190","0.5,0.5,0.4,0.4,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","22.01,21.48,23.20,21.71,20.42","-111.00,-111.00,-111.00,-111.00,-111.00","113,115,-99,114,116","24,24,-99,23,27","60,60,60,60,60","{-96,-100,-108,-111},{-95,-99,-101,-108},{-101,-101,-114,-117}","{18.90,22.42,-inf,-inf},{24.27,20.66,18.14,11.09},{18.28,20.43,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:48.953,14,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,3,-1,3,3","2,2,2,1,2","15,19,-1,15,12","4,3,0,2,4","0,0,0,0,0","11,-99,-99,-99,-99","0.07,0.25,-99.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","24.4,20.7,-99.0,24.0,24.5","24.0,24.0,-99.0,24.0,24.0","6.5,8.2,8.3,7.8,6.8","1922,-1,-1,-1,-1","1.0,1.0,-1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","758,166,0,17,132","0.4,0.4,0.3,0.5,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.36,24.12,23.13,21.18,19.41","-111.00,-111.00,-111.00,-111.00,-111.00","119,112,-99,114,118","29,20,-99,24,28","60,60,60,60,60","{-101,-105,-103,-110},{-96,-99,-100,-108},{-100,-101,-111,-118}","{18.05,16.25,11.03,7.26},{22.75,20.18,19.43,10.20},{12.37,12.49,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:49.991,21,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,4,3,3","2,3,2,3,2","19,-1,11,14,13","3,0,1,6,3","0,0,0,3,0","4,-99,-99,7,2","0.00,-99.00,0.00,0.04,0.00","0.00,0.00,0.00,0.00,0.00","23.8,-99.0,23.2,24.5,24.5","24.0,-99.0,24.0,24.0,24.0","7.2,7.9,7.8,7.3,6.4","590,-1,-1,479,-1","1.0,-1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","314,0,0,3190,175","0.5,0.4,0.4,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","21.48,23.20,21.71,20.42,24.10","-111.00,-111.00,-111.00,-111.00,-111.00","115,-99,114,116,115","24,-99,23,27,25","60,60,60,60,60","{-98,-103,-105,-105},{-98,-102,-105,-109},{-98,-97,-97,-107}","{17.73,10.17,-inf,-inf},{21.33,16.58,11.58,9.35},{22.18,24.95,23.15,10.17}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:51.021,28,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,3,3,3","2,2,1,2,2","19,-1,15,12,16","3,0,2,4,5","0,0,0,0,0","-99,-99,-99,-99,-99","0.25,-99.00,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","20.7,-99.0,24.0,24.5,24.5","24.0,-99.0,24.0,24.0,24.0","8.2,8.3,7.8,6.8,6.8","-1,-1,-1,-1,-1","1.0,-1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","166,0,17,132,370","0.4,0.3,0.5,0.4,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.12,23.13,21.18,19.41,24.75","-111.00,-111.00,-111.00,-111.00,-111.00","112,-99,114,118,114","20,-99,24,28,24","60,60,60,60,60","{-97,-104,-103,-109},{-100,-102,-108,-113},{-96,-97,-97,-107}","{22.75,16.44,15.84,9.78},{18.57,20.00,-inf,-inf},{22.79,24.50,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:52.058,35,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,3,3,17","3,2,3,2,2","-1,11,14,13,15","0,1,6,3,7","0,0,3,0,1","-99,-99,7,2,11","-99.00,0.00,0.04,0.00,0.07","0.00,0.00,0.00,0.00,0.00","-99.0,23.2,24.5,24.5,23.9","-99.0,24.0,24.0,24.0,24.0","7.9,7.8,7.3,6.4,7.0","-1,-1,479,-1,3446","-1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,3190,175,1211","0.4,0.4,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.20,21.71,20.42,24.10,24.08","-111.00,-111.00,-111.00,-111.00,-111.00","-99,114,116,115,112","-99,23,27,25,27","60,60,60,60,60","{-95,-100,-101,-107},{-101,-101,-114,-117},{-96,-103,-97,-107}","{24.32,19.03,17.44,11.48},{18.28,20.43,-inf,-inf},{23.19,19.15,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:53.090,42,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,3,3","2,1,2,2,2","-1,15,12,16,17","0,2,4,5,3","0,0,0,0,0","-99,-99,-99,-99,-99","-99.00,0.00,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,24.0,24.5,24.5,23.1","-99.0,24.0,24.0,24.0,24.0","8.3,7.8,6.8,6.8,6.9","-1,-1,-1,-1,-1","-1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,17,132,370,175","0.3,0.5,0.4,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.13,21.18,19.41,24.75,23.58","-111.00,-111.00,-111.00,-111.00,-111.00","-99,114,118,114,113","-99,24,28,24,23","60,60,60,60,60","{-95,-99,-101,-108},{-100,-101,-111,-118},{-97,-103,-112,-115}","{24.27,20.66,18.14,11.09},{12.37,12.49,-inf,-inf},{23.14,19.18,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:54.122,49,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,3,3,17,3","2,3,2,2,2","11,14,13,15,16","1,6,3,7,6","0,3,0,1,0","-99,7,2,11,-99","0.00,0.04,0.00,0.07,0.00","0.00,0.00,0.00,0.00,0.00","23.2,24.5,24.5,23.9,24.1","24.0,24.0,24.0,24.0,24.0","7.8,7.3,6.4,7.0,7.4","-1,479,-1,3446,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,3190,175,1211,0","0.4,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","21.71,20.42,24.10,24.08,22.82","-111.00,-111.00,-111.00,-111.00,-111.00","114,116,115,112,114","23,27,25,27,24","60,60,60,60,60","{-96,-99,-100,-108},{-98,-97,-97,-107},{-97,-100,-109,-117}","{22.75,20.18,19.43,10.20},{22.18,24.95,23.15,10.17},{23.13,22.82,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:55.148,57,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","1,2,2,2,3","15,12,16,17,18","2,4,5,3,4","0,0,0,0,0","-99,-99,-99,-99,-99","0.00,0.00,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","24.0,24.5,24.5,23.1,24.5","24.0,24.0,24.0,24.0,24.0","7.8,6.8,6.8,6.9,7.2","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","17,132,370,175,259","0.5,0.4,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","21.18,19.41,24.75,23.58,22.12","-111.00,-111.00,-111.00,-111.00,-111.00","114,118,114,113,115","24,28,24,23,25","60,60,60,60,60","{-98,-102,-105,-109},{-96,-97,-97,-107},{-98,-101,-109,-117}","{21.33,16.58,11.58,9.35},{22.79,24.50,-inf,-inf},{21.58,21.89,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:56.175,64,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,17,3,3","3,2,2,2,2","14,13,15,16,18","6,3,7,6,3","3,0,1,0,0","7,2,11,-99,3","0.04,0.00,0.07,0.00,0.00","0.00,0.00,0.00,0.00,0.00","24.5,24.5,23.9,24.1,24.5","24.0,24.0,24.0,24.0,24.0","7.3,6.4,7.0,7.4,7.3","479,-1,3446,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","3190,175,1211,0,232","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.42,24.10,24.08,22.82,21.43","-111.00,-111.00,-111.00,-111.00,-111.00","116,115,112,114,115","27,25,27,24,24","60,60,60,60,60","{-100,-102,-108,-113},{-96,-103,-97,-107},{-98,-101,-110,-118}","{18.57,20.00,-inf,-inf},{23.19,19.15,-inf,-inf},{21.43,20.80,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-11-10 23:54:57.201,73,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,5","2,2,2,3,4","12,16,17,18,17","4,5,3,4,6","0,0,0,0,5","-99,-99,-99,-99,3","0.00,0.00,0.00,0.00,0.05","0.00,0.00,0.00,0.00,0.00","24.5,24.5,23.1,24.5,24.5","24.0,24.0,24.0,24.0,24.0","6.8,6.8,6.9,7.2,8.0","-1,-1,-1,-1,197","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","132,370,175,259,5687","0.4,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","19.41,24.75,23.58,22.12,20.99","-111.00,-111.00,-111.00,-111.00,-111.00","118,114,113,115,115","28,24,23,25,25","60,60,60,60,60","{-101,-101,-114,-117},{-97,-103,-112,-115},{-98,-101,-110,-118}","{18.28,20.43,-inf,-inf},{23.14,19.18,-inf,-inf},{21.21,19.90,-inf,-inf}","2-cbnet,1-9",0,{191},4
