curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-12-29 00:01:58,118,1015.6610169491526,119848,0.0047858832246166,59,2593.0677966101694,152991,0.0086130691786943,0,69.8,28.8,8.4,8.8,260.6,519.0,0.11,0.128,6.56,12271.8,30.0,-96.66666666666669,18.246666666666663
2025-12-29 00:01:59,267,981.6404494382024,262098,0.0036646400051617,139,1858.1223021582728,258279,0.0072428476896217,0,65.6,26.4,8.6,8.4,250.8,414.2,0.096,0.108,6.62,11416.8,30.0,-96.33333333333331,18.39333333333333
2025-12-29 00:02:00,173,1249.4624277456646,216157,0.0057978561158814,157,1765.0764331210191,277117,0.0064203450634221,0,68.2,27.2,8.8,8.8,254.0,483.8,0.102,0.13,6.220000000000001,12316.8,30.0,-96.66666666666669,18.46333333333333
2025-12-29 00:02:01,174,1263.2413793103449,219804,0.0057347807390936,115,2199.208695652174,252909,0.0086440874182659,0,65.0,27.0,9.4,8.8,268.2,422.2,0.108,0.096,7.1800000000000015,11229.8,30.0,-97.0,16.33
2025-12-29 00:02:02,200,1181.665,236333,0.0050171852111816,150,1819.6466666666668,272947,0.0065123653411865,0,67.8,27.2,8.8,9.0,240.6,451.4,0.0919999999999999,0.14,6.0200000000000005,11558.6,30.0,-96.66666666666669,18.41333333333333
2025-12-29 00:02:03,178,1207.2752808988764,214895,0.0055626737937498,150,1804.1266666666668,270619,0.0066999133427937,0,65.0,26.2,9.6,9.4,276.8,434.2,0.112,0.12,6.92,11664.4,30.0,-96.33333333333331,18.096666666666668
2025-12-29 00:02:04,200,1154.06,230812,0.0050935757160186,95,2643.1157894736843,251096,0.0107604754598517,0,68.6,27.4,9.0,8.6,248.6,459.4,0.088,0.1159999999999999,5.62,11807.6,30.0,-96.33333333333331,18.27333333333333
2025-12-29 00:02:05,179,1219.0111731843576,218203,0.0055027647391377,82,3020.768292682927,247703,0.0121587049670335,0,64.6,30.2,9.2,9.8,279.8,424.4,0.106,0.126,6.5200000000000005,12074.4,30.0,-96.66666666666669,17.213333333333335
2025-12-29 00:02:06,183,1228.655737704918,224844,0.0055299130945257,59,3001.2203389830506,177072,0.0159353563341043,0,68.4,30.6,9.4,9.2,250.6,446.8,0.09,0.126,5.220000000000001,11622.6,30.0,-96.66666666666669,18.47
2025-12-29 00:02:07,188,1184.776595744681,222738,0.0052715260931786,86,3242.7441860465115,278876,0.012334385583567,0,66.6,32.2,9.2,10.2,256.6,433.8,0.104,0.138,6.12,12531.2,30.0,-96.33333333333331,17.98
2025-12-29 00:02:08,185,1231.9027027027028,227902,0.0053468485136289,72,3411.583333333333,245634,0.0139045814673105,0,67.2,34.4,8.6,10.2,257.0,428.4,0.102,0.128,6.16,12293.2,30.0,-96.33333333333331,18.203333333333333
2025-12-29 00:02:09,173,1266.4739884393064,219100,0.0058494634021913,99,2399.2929292929293,237530,0.0101302440720375,0,66.8,32.6,8.2,8.8,254.6,435.4,0.086,0.104,5.26,11638.2,30.0,-96.66666666666669,17.093333333333334
2025-12-29 00:02:10,225,1225.48,275733,0.0044648308224148,149,1883.8120805369128,280688,0.0067080267323743,0,66.8,33.8,7.4,10.0,256.8,442.8,0.092,0.136,5.38,13026.8,30.0,-96.33333333333331,18.52333333333333
2025-12-29 00:02:11,210,1204.152380952381,252872,0.0047346762248447,139,1894.9208633093529,263394,0.00699507075248,0,66.6,32.8,8.0,8.6,261.6,455.4,0.096,0.094,5.32,11875.6,30.0,-96.33333333333331,18.136666666666667
2025-12-29 00:02:12,197,1154.9340101522844,227522,0.0050754063020502,126,2076.3888888888887,261625,0.008160842789544,0,66.4,34.6,6.6,9.6,250.4,439.6,0.0819999999999999,0.122,5.38,12844.0,30.0,-97.0,18.11
