timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-11-20 21:47:28.557,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,4,-1,3","16,9,19,10,14","-1,-1,18,-1,18","0,0,1,0,0","0,0,6,0,0","-99,-99,12,-99,-99","-99.00,-99.00,0.00,-99.00,0.00","0.00,0.17,0.04,0.00,0.14","-99.0,-99.0,25.6,-99.0,25.7","-99.0,-99.0,25.0,-99.0,25.0","6.5,6.9,7.0,6.4,6.5","-1,-1,1207,-1,-1","-1.0,-1.0,1.0,-1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,10395,0,68","0.0,0.0,0.0,0.0,0.1","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.49,11.47,9.87,10.38,9.17","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,122,-99,120","-99,-99,29,-99,25","100,100,100,100,100","{-101,-105,-111,-109},{-104,-106,-110,-102},{-108,-106,-110,-112}","{11.50,9.12,-inf,-inf},{8.96,11.15,-inf,-inf},{9.04,9.33,-inf,-inf}",0,{191},4
2025-11-20 21:47:29.579,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,5,3,3,-1","11,18,10,3,8","-1,18,20,13,-1","0,1,0,0,0","0,5,0,0,0","-99,4,-99,-99,-99","-99.00,0.05,0.00,0.00,-99.00","0.17,0.00,0.00,0.17,0.17","-99.0,25.9,24.8,24.4,-99.0","-99.0,25.0,25.0,25.0,-99.0","6.5,6.5,6.5,6.9,6.4","-1,243,-1,-1,-1","-1.0,1.0,1.0,1.0,-1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,172,80,37,0","0.2,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.59,9.50,9.64,10.34,8.58","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,121,119,-99","-99,29,25,24,-99","100,100,100,100,100","{-101,-106,-111,-108},{-104,-105,-108,-108},{-109,-104,-117,-115}","{12.25,9.88,-inf,-inf},{5.75,4.61,-inf,-inf},{-8.31,-5.74,-inf,-inf}",0,{191},4
2025-11-20 21:47:30.607,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,-1,3,3","9,19,10,14,6","-1,18,-1,18,15","0,1,0,0,1","0,6,0,0,0","-99,12,-99,-99,-99","-99.00,0.00,-99.00,0.00,0.00","0.17,0.04,0.00,0.14,0.00","-99.0,25.6,-99.0,25.7,25.9","-99.0,25.0,-99.0,25.0,25.0","6.9,7.0,6.4,6.5,6.6","-1,1207,-1,-1,-1","-1.0,1.0,-1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,10395,0,68,155","0.0,0.0,0.0,0.1,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.47,9.87,10.38,9.17,9.53","-111.00,-111.00,-111.00,-111.00,-111.00","-99,122,-99,120,127","-99,29,-99,25,31","100,100,100,100,100","{-101,-107,-112,-109},{-103,-104,-112,-110},{-101,-106,-112,-106}","{12.00,8.73,-inf,-inf},{10.75,11.19,-inf,-inf},{11.41,9.74,-inf,-inf}",0,{191},4
2025-11-20 21:47:31.639,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,3,3,-1,3","18,10,3,8,10","18,20,13,-1,18","1,0,0,0,0","5,0,0,0,0","4,-99,-99,-99,3","0.05,0.00,0.00,-99.00,0.00","0.00,0.00,0.17,0.17,0.00","25.9,24.8,24.4,-99.0,24.0","25.0,25.0,25.0,-99.0,25.0","6.5,6.5,6.9,6.4,7.0","243,-1,-1,-1,-1","1.0,1.0,1.0,-1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","172,80,37,0,168","0.0,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.50,9.64,10.34,8.58,12.50","-111.00,-111.00,-111.00,-111.00,-111.00","120,121,119,-99,119","29,25,24,-99,24","100,100,100,100,100","{-102,-107,-112,-107},{-102,-106,-111,-114},{-102,-105,-113,-105}","{10.32,9.48,-inf,-inf},{9.47,4.50,-inf,-inf},{12.83,10.46,-inf,-inf}",0,{191},4
2025-11-20 21:47:32.666,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,-1,3,3","10,3,8,10,12","20,13,-1,18,19","0,0,0,0,0","0,0,0,0,0","-99,-99,-99,3,4","0.00,0.00,-99.00,0.00,0.08","0.00,0.17,0.17,0.00,0.07","24.8,24.4,-99.0,24.0,23.3","25.0,25.0,-99.0,25.0,24.0","6.5,6.9,6.4,7.0,6.5","-1,-1,-1,-1,-1","1.0,1.0,-1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","80,37,0,168,346","0.0,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.64,10.34,8.58,12.50,11.52","-111.00,-111.00,-111.00,-111.00,-111.00","121,119,-99,119,118","25,24,-99,24,23","100,100,100,100,100","{-104,-106,-110,-102},{-109,-104,-117,-115},{-102,-104,-112,-109}","{8.96,11.15,-inf,-inf},{-8.31,-5.74,-inf,-inf},{12.60,11.84,-inf,-inf}",0,{191},4
2025-11-20 21:47:33.700,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,3,3","10,14,6,16,10","-1,18,15,21,19","0,0,1,0,1","0,0,0,0,2","-99,-99,-99,-99,9","-99.00,0.00,0.00,0.17,0.04","0.00,0.14,0.00,0.00,0.00","-99.0,25.7,25.9,23.9,25.2","-99.0,25.0,25.0,24.0,25.0","6.4,6.5,6.6,7.0,6.4","-1,-1,-1,-1,728","-1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,68,155,155,236","0.0,0.1,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","10.38,9.17,9.53,12.31,10.48","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,127,119,119","-99,25,31,23,26","100,100,100,100,100","{-104,-105,-108,-108},{-101,-106,-112,-106},{-102,-103,-113,-107}","{5.75,4.61,-inf,-inf},{11.41,9.74,-inf,-inf},{10.57,10.71,-inf,-inf}",0,{191},4
2025-11-20 21:47:34.736,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,3,3,10","3,8,10,12,28","13,-1,18,19,18","0,0,0,0,2","0,0,0,0,21","-99,-99,3,4,34","0.00,-99.00,0.00,0.08,0.10","0.17,0.17,0.00,0.07,0.03","24.4,-99.0,24.0,23.3,24.9","25.0,-99.0,25.0,24.0,25.0","6.9,6.4,7.0,6.5,6.2","-1,-1,-1,-1,2390","1.0,-1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","37,0,168,346,16475","0.0,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","10.34,8.58,12.50,11.52,10.39","-111.00,-111.00,-111.00,-111.00,-111.00","119,-99,119,118,119","24,-99,24,23,27","100,100,100,100,100","{-103,-104,-112,-110},{-102,-105,-113,-105},{-103,-104,-113,-114}","{10.75,11.19,-inf,-inf},{12.83,10.46,-inf,-inf},{10.87,10.76,-inf,-inf}",0,{191},4
2025-11-20 21:47:35.759,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","14,6,16,10,17","18,15,21,19,21","0,1,0,1,1","0,0,0,2,6","-99,-99,-99,9,15","0.00,0.00,0.17,0.04,0.11","0.14,0.00,0.00,0.00,0.02","25.7,25.9,23.9,25.2,24.3","25.0,25.0,24.0,25.0,24.0","6.5,6.6,7.0,6.4,6.1","-1,-1,-1,728,1379","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","68,155,155,236,3904","0.1,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.17,9.53,12.31,10.48,10.09","-111.00,-111.00,-111.00,-111.00,-111.00","120,127,119,119,119","25,31,23,26,26","100,100,100,100,100","{-102,-106,-111,-114},{-101,-104,-111,-109},{-101,-104,-113,-113}","{9.47,4.50,-inf,-inf},{12.34,11.30,-inf,-inf},{11.37,11.87,-inf,-inf}",0,{191},4
2025-11-20 21:47:36.786,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,10,3","8,10,12,28,15","-1,18,19,18,23","0,0,0,2,2","0,0,0,21,5","-99,3,4,34,15","-99.00,0.00,0.08,0.10,0.29","0.17,0.00,0.07,0.03,0.00","-99.0,24.0,23.3,24.9,23.9","-99.0,25.0,24.0,25.0,23.0","6.4,7.0,6.5,6.2,6.3","-1,-1,-1,2390,-1","-1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,168,346,16475,5219","0.0,0.0,0.0,0.0,0.1","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.58,12.50,11.52,10.39,10.60","-111.00,-111.00,-111.00,-111.00,-111.00","-99,119,118,119,118","-99,24,23,27,24","100,100,100,100,100","{-108,-106,-110,-112},{-102,-104,-112,-109},{-105,-104,-111,-105}","{9.04,9.33,-inf,-inf},{12.60,11.84,-inf,-inf},{10.36,8.75,4.83,8.90}",0,{191},4
2025-11-20 21:47:37.813,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,4","6,16,10,17,12","15,21,19,21,19","1,0,1,1,1","0,0,2,6,2","-99,-99,9,15,11","0.00,0.17,0.04,0.11,0.15","0.00,0.00,0.00,0.02,0.05","25.9,23.9,25.2,24.3,24.5","25.0,24.0,25.0,24.0,24.0","6.6,7.0,6.4,6.1,6.3","-1,-1,728,1379,838","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","155,155,236,3904,1920","0.0,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.53,12.31,10.48,10.09,9.98","-111.00,-111.00,-111.00,-111.00,-111.00","127,119,119,119,120","31,23,26,26,27","100,100,100,100,100","{-109,-104,-117,-115},{-102,-103,-113,-107},{-106,-105,-110,-106}","{-8.31,-5.74,-inf,-inf},{10.57,10.71,-inf,-inf},{8.99,10.02,-inf,-inf}",0,{191},4
