curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-21 20:16:38,188,623.3191489361702,117184,0.0033954686306892,50,318.48,15924,0.0124731016159057,0,32.8,16.2,15.2,17.0,118.2,287.2,0.112,0.096,4.16,6661.8,100.0,-82.66666666666667,0.1699999999999999
2025-10-21 20:16:39,294,673.1156462585034,197896,0.0033969522333469,82,299.2682926829268,24540,0.0116043148971185,0,31.0,16.8,17.2,17.6,123.0,246.8,0.104,0.092,3.74,5110.0,100.0,-84.33333333333333,2.233333333333333
2025-10-21 20:16:40,210,685.7809523809524,144014,0.0047569570087251,31,558.6129032258065,17317,0.0319324539553734,0,30.0,15.8,17.6,16.8,110.6,297.6,0.102,0.082,3.7599999999999993,5168.4,100.0,-83.33333333333333,0.7100000000000001
2025-10-21 20:16:41,254,616.8385826771654,156677,0.0039365629511555,89,314.55056179775283,27995,0.0118218995212169,0,30.8,15.4,15.8,16.2,120.4,300.4,0.096,0.102,4.42,6746.8,100.0,-85.33333333333333,2.4033333333333333
2025-10-21 20:16:42,311,709.3118971061093,220596,0.0032170777152205,90,912.3666666666668,82113,0.010642655690511,0,27.4,14.2,18.0,15.8,93.8,291.2,0.098,0.064,3.64,4874.6,100.0,-81.33333333333333,-1.7000000000000002
2025-10-21 20:16:43,297,673.6700336700337,200080,0.0033742016814774,47,2137.851063829787,100479,0.0223439348504898,0,28.4,14.8,16.4,15.6,95.8,257.2,0.086,0.096,4.0,6648.8,100.0,-78.33333333333333,2.69
2025-10-21 20:16:44,266,644.6616541353384,171480,0.0037496842836078,49,2281.0,111769,0.0202104072181545,0,24.8,15.2,18.4,16.0,96.2,282.2,0.1,0.08,3.78,4657.4,100.0,-80.0,2.52
2025-10-21 20:16:45,296,658.9121621621622,195038,0.0033757163060678,41,2671.439024390244,109529,0.0229757122877167,0,27.4,17.0,16.6,15.4,133.2,297.0,0.09,0.094,4.239999999999999,6461.2,100.0,-82.66666666666667,4.346666666666667
2025-10-21 20:16:46,283,659.2155477031802,186558,0.0035316463915282,45,3027.3555555555554,136231,0.0222774664560953,0,24.2,16.8,18.6,16.2,102.2,280.0,0.088,0.0659999999999999,3.82,4499.4,100.0,-80.33333333333333,1.5266666666666666
2025-10-21 20:16:47,291,646.5189003436426,188137,0.0034353470884237,45,2834.6666666666665,127560,0.0233313507503933,0,22.8,17.4,18.2,17.4,132.8,244.4,0.082,0.078,4.24,5883.6,100.0,-80.66666666666667,0.7033333333333333
2025-10-21 20:16:48,215,752.9488372093023,161884,0.0044478283372036,74,1545.445945945946,114363,0.0136838378133,0,21.4,17.2,19.0,19.4,129.2,280.2,0.074,0.0739999999999999,4.4,4200.4,100.0,-80.33333333333333,0.5099999999999998
2025-10-21 20:16:49,296,739.027027027027,218752,0.0035276751260499,72,1635.3055555555557,117742,0.0139307644632127,0,20.8,17.8,19.2,19.8,158.4,237.8,0.06,0.078,4.0600000000000005,4670.4,100.0,-81.33333333333333,3.02
2025-10-21 20:16:50,287,640.2229965156795,183744,0.0034841328132443,117,872.6324786324786,102098,0.0085484288696549,0,22.2,18.4,18.8,21.2,165.4,251.0,0.056,0.088,4.46,4455.4,100.0,-79.66666666666667,5.1866666666666665
2025-10-21 20:16:51,268,633.4440298507462,169763,0.0037406718553002,133,364.3157894736842,48454,0.0075099683345708,0,21.0,18.0,19.0,21.4,174.6,238.4,0.048,0.092,3.98,4650.8,100.0,-80.0,3.143333333333333
2025-10-21 20:16:52,243,610.5308641975308,148359,0.0041098889009452,33,607.6060606060606,20051,0.0301652460387258,0,20.6,18.2,19.2,22.4,172.4,245.8,0.052,0.1,4.18,4245.2,100.0,-79.33333333333333,1.0933333333333333
2025-10-21 20:16:53,316,745.1613924050633,235471,0.0031625470028647,32,509.09375,16291,0.0308436527848243,0,19.4,17.0,19.4,22.0,166.2,226.2,0.056,0.0819999999999999,4.359999999999999,4359.8,100.0,-77.66666666666667,5.14
2025-10-21 20:16:54,309,731.9288025889967,226166,0.0032333949622984,31,559.1290322580645,17333,0.0320174540242841,0,20.0,16.0,19.2,22.4,172.8,293.8,0.048,0.0699999999999999,4.06,4314.4,100.0,-79.66666666666667,4.95
2025-10-21 20:16:55,287,649.6306620209059,186444,0.0034982792591799,30,616.7666666666667,18503,0.0331847349802653,0,20.6,13.8,19.2,22.6,159.2,300.4,0.05,0.076,4.1,4407.6,100.0,-78.66666666666667,5.066666666666666
2025-10-21 20:16:56,301,673.9933554817276,202872,0.0033121227822034,32,576.59375,18451,0.0320128425955772,0,21.8,13.2,19.0,21.2,108.4,196.2,0.052,0.104,4.26,4659.4,100.0,-81.66666666666667,1.6866666666666668
2025-10-21 20:16:57,307,661.8631921824104,203192,0.0032636738755415,106,706.3679245283018,74875,0.0094393311806444,0,20.0,11.0,19.4,21.0,143.6,294.0,0.044,0.084,4.12,4530.2,100.0,-81.0,3.016666666666666
2025-10-21 20:16:58,287,687.9512195121952,197442,0.0034779829430663,33,897.3939393939394,29614,0.0304385748776522,0,21.2,11.0,19.4,21.4,92.0,198.6,0.05,0.116,4.64,4534.8,100.0,-78.33333333333333,6.156666666666666
2025-10-21 20:16:59,296,661.5304054054054,195813,0.0033801552411672,30,604.1333333333333,18124,0.0331628640492757,0,17.8,9.4,19.8,21.2,111.8,296.8,0.046,0.082,4.16,4215.4,100.0,-78.0,6.443333333333334
2025-10-21 20:17:00,308,722.5064935064935,222532,0.0032492535454886,26,738.5384615384615,19202,0.0368588062433096,0,21.0,11.0,19.8,21.6,83.0,213.4,0.054,0.12,4.6,4710.0,100.0,-80.33333333333333,5.696666666666666
2025-10-21 20:17:01,300,705.7866666666666,211736,0.0033347797393798,49,417.59183673469386,20462,0.0213814511591074,0,18.4,11.2,19.8,21.4,116.2,305.8,0.0419999999999999,0.11,4.5600000000000005,4397.0,100.0,-79.66666666666667,6.7
2025-10-21 20:17:02,256,639.77734375,163783,0.0038998909294605,161,248.53416149068323,40014,0.0062047324565626,0,20.4,13.0,19.8,21.6,106.4,222.8,0.044,0.148,4.4,4981.2,100.0,-78.33333333333333,6.48
2025-10-21 20:17:03,280,679.3714285714286,190224,0.0035800457000732,101,281.15841584158414,28397,0.0099122972771672,0,17.4,12.6,19.8,20.4,116.2,252.2,0.04,0.124,4.459999999999999,4083.2,100.0,-79.33333333333333,5.713333333333334
2025-10-21 20:17:04,247,550.3603238866397,135939,0.0040362228748769,28,568.3571428571429,15914,0.0333531073161533,0,18.8,13.4,20.2,20.6,125.0,255.4,0.05,0.136,4.46,4812.6,100.0,-76.66666666666667,6.1066666666666665
2025-10-21 20:17:05,341,768.3607038123167,262011,0.0029341643157243,33,514.0,16962,0.0304692730759129,0,19.6,13.2,19.4,18.6,109.0,272.4,0.042,0.124,4.44,4279.2,100.0,-79.66666666666667,8.556666666666667
2025-10-21 20:17:06,190,840.6052631578947,159715,0.0052638480537816,31,583.4193548387096,18086,0.0338715122592064,0,18.8,13.4,20.2,20.6,125.0,255.4,0.05,0.136,4.46,4812.6,100.0,-76.66666666666667,6.1066666666666665
2025-10-21 20:17:07,296,713.1418918918919,211090,0.0033769253137949,69,334.0869565217391,23052,0.014567292254904,0,17.8,13.6,20.4,20.2,115.8,257.6,0.054,0.106,4.54,4795.0,100.0,-81.33333333333333,5.32
2025-10-21 20:17:08,288,657.6111111111111,189392,0.0034702461626794,36,1748.7222222222222,62954,0.0278977751731872,0,22.4,14.4,18.8,19.0,105.6,286.4,0.046,0.114,4.44,4311.8,100.0,-80.33333333333333,4.603333333333334
2025-10-21 20:17:09,292,649.2123287671233,189570,0.0034378807838648,32,1768.375,56588,0.0311533138155937,0,18.4,15.2,19.8,19.2,123.8,255.4,0.056,0.084,4.3,4728.2,100.0,-78.0,5.723333333333333
2025-10-21 20:17:10,292,671.2157534246576,195995,0.0034116335111121,30,843.4666666666667,25304,0.0318757692972819,0,25.6,16.6,17.8,18.2,108.8,262.0,0.048,0.13,4.380000000000001,4488.0,100.0,-78.66666666666667,5.84
2025-10-21 20:17:11,298,694.8724832214765,207072,0.0033608859017391,40,1061.925,42477,0.0261876225471496,0,21.8,16.4,18.8,17.2,118.2,235.8,0.06,0.084,4.5200000000000005,4787.6,100.0,-78.0,11.483333333333334
2025-10-21 20:17:12,297,701.1279461279461,208235,0.0033640741097806,37,641.0540540540541,23719,0.0269263757241738,0,30.6,16.4,16.6,16.8,101.8,265.6,0.056,0.126,4.24,4597.2,100.0,-82.33333333333333,3.84
2025-10-21 20:17:13,289,641.7474048442907,185465,0.0034703977380244,30,641.0666666666667,19232,0.0325061003367106,0,28.4,17.4,17.0,15.8,103.2,243.2,0.068,0.062,4.44,4604.6,100.0,-82.66666666666667,4.323333333333333
2025-10-21 20:17:14,260,615.9115384615385,160137,0.0038339073841388,30,616.2333333333333,18487,0.0342631340026855,0,37.2,16.2,15.4,16.4,107.4,321.4,0.056,0.1119999999999999,4.16,4990.2,100.0,-79.66666666666667,7.289999999999999
2025-10-21 20:17:15,347,686.5216138328531,238223,0.0028818876667737,52,425.4038461538461,22121,0.0191429807589604,0,30.2,17.2,16.4,16.0,80.4,212.2,0.07,0.064,4.44,4625.0,100.0,-80.0,7.05
2025-10-21 20:17:16,324,730.5370370370371,236694,0.0030850032229482,155,239.3935483870968,37106,0.0064561997690508,0,36.0,16.2,15.4,17.6,114.4,303.4,0.054,0.108,4.319999999999999,4782.0,100.0,-82.0,8.97
2025-10-21 20:17:17,310,726.8967741935484,225338,0.0032286613218245,94,284.6595744680851,26758,0.0106781087023146,0,30.4,17.4,16.0,17.2,101.0,196.0,0.068,0.084,4.52,4384.4,100.0,-81.66666666666667,4.703333333333334
2025-10-21 20:17:18,273,626.3626373626373,170997,0.0036619085095304,161,243.07453416149067,39135,0.0061991303603841,0,37.0,15.8,15.4,18.4,121.8,315.4,0.064,0.122,4.42,4886.8,100.0,-83.66666666666667,7.373333333333332
2025-10-21 20:17:19,253,792.0869565217391,200398,0.0039681342279486,103,589.1553398058253,60683,0.0097105618819449,0,32.0,16.0,15.8,17.4,118.4,247.0,0.062,0.108,4.66,4642.4,100.0,-82.33333333333333,6.453333333333333
2025-10-21 20:17:20,278,679.4388489208633,188884,0.0035813489406228,27,1279.4074074074074,34544,0.0366442203521728,0,36.4,15.4,15.8,17.8,121.8,309.2,0.056,0.104,4.6,5098.2,100.0,-80.0,8.733333333333333
2025-10-21 20:17:21,299,698.5150501672241,208856,0.0033435749768413,131,298.6335877862596,39121,0.0077357182975943,0,28.2,16.4,16.4,18.6,123.8,236.8,0.058,0.11,4.720000000000001,4091.4,100.0,-82.33333333333333,6.303333333333334
2025-10-21 20:17:22,244,661.5409836065573,161416,0.0041148076291944,27,591.8148148148148,15979,0.0369656615787082,0,26.8,15.4,17.4,18.6,119.0,245.8,0.054,0.126,4.619999999999999,4428.2,100.0,-83.0,7.23
2025-10-21 20:17:23,275,621.5236363636363,170919,0.0036212400956587,96,287.375,27588,0.0103586266438166,0,31.4,15.2,16.8,16.8,108.6,259.4,0.066,0.068,4.56,5105.8,100.0,-85.33333333333333,6.44
