timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-12-01 23:57:26.162,126,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,-1,5,4","2,13,2,4,14","-1,15,-1,14,13","0,0,0,1,2","0,5,0,0,1","-99,10,-99,8,4","-99.00,0.05,-99.00,0.12,0.19","0.00,0.00,0.00,0.00,0.11","-99.0,24.6,-99.0,25.8,25.5","-99.0,24.0,-99.0,25.0,26.0","1.8,2.0,2.0,3.0,3.0","-1,389,-1,721,-1","-1.0,1.0,-1.0,1.0,1.0","0.9,1.0,1.0,0.0,0.4","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,5929,0,455,-14593","0.5,0.5,0.5,0.0,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-0.97,-1.49,-1.16,-1.48,-1.32","-111.00,-111.00,-111.00,-111.00,-111.00","-99,121,-99,120,121","-99,26,-99,27,29","100,100,100,100,100","{-106,-108,-113,-112},{-106,-106,-120,-107},{-103,-107,-123,-114}","{-1.85,-2.19,-6.04,-3.94},{-0.71,-0.73,-7.29,-6.84},{3.64,4.60,-30.10,-0.51}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:27.185,136,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,-1,-1,9","30,2,2,2,6","17,-1,-1,-1,11","0,0,0,0,1","4,0,0,0,2","7,-99,-99,-99,1","0.04,-99.00,-99.00,-99.00,0.24","0.00,0.00,0.00,0.00,0.01","24.5,-99.0,-99.0,-99.0,20.6","24.0,-99.0,-99.0,-99.0,26.0","2.0,2.4,2.8,2.8,5.8","496,-1,-1,-1,153","1.0,-1.0,-1.0,-1.0,1.0","1.0,0.9,0.4,0.7,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","4308,0,0,298,0","0.5,0.5,0.2,0.4,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-0.64,-1.41,-0.71,-0.98,5.53","-111.00,-111.00,-111.00,-111.00,-111.00","121,-99,-99,-99,120","25,-99,-99,-99,24","100,100,100,100,100","{-107,-105,-112,-117},{-107,-108,-116,-108},{-105,-109,-129,-111}","{-7.25,-0.41,-9.10,-8.52},{-0.09,-2.93,-5.42,-5.48},{4.36,3.62,-30.10,1.83}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:28.212,145,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,5,4,10","13,2,4,14,12","15,-1,14,13,5","0,0,1,2,0","5,0,0,1,1","10,-99,8,4,6","0.05,-99.00,0.12,0.19,0.22","0.00,0.00,0.00,0.11,0.00","24.6,-99.0,25.8,25.5,23.4","24.0,-99.0,25.0,26.0,26.0","2.0,2.0,3.0,3.0,6.8","389,-1,721,-1,764","1.0,-1.0,1.0,1.0,1.0","1.0,1.0,0.0,0.4,0.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","5929,0,455,-14593,1928","0.5,0.5,0.0,0.5,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-1.49,-1.16,-1.48,-1.32,3.18","-111.00,-111.00,-111.00,-111.00,-111.00","121,-99,120,121,122","26,-99,27,29,29","100,100,100,100,100","{-108,-106,-118,-119},{-106,-107,-114,-107},{-107,-112,-118,-116}","{-6.39,-1.05,-11.65,-11.53},{-2.34,-4.58,-7.32,-8.23},{1.33,-5.48,-4.36,2.49}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:29.248,152,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,9,5","2,2,2,6,3","-1,-1,-1,11,7","0,0,0,1,1","0,0,0,2,0","-99,-99,-99,1,-99","-99.00,-99.00,-99.00,0.24,0.00","0.00,0.00,0.00,0.01,0.00","-99.0,-99.0,-99.0,20.6,26.4","-99.0,-99.0,-99.0,26.0,26.0","2.4,2.8,2.8,5.8,5.6","-1,-1,-1,153,-1","-1.0,-1.0,-1.0,1.0,1.0","0.9,0.4,0.7,0.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,298,0,352","0.5,0.2,0.4,0.3,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-1.41,-0.71,-0.98,5.53,2.54","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,120,127","-99,-99,-99,24,37","100,100,100,100,100","{-106,-107,-119,-112},{-108,-107,-115,-109},{-112,-107,-116,-108}","{-1.65,-3.56,-7.29,-11.18},{-0.88,-1.73,-4.54,-6.19},{-0.47,1.30,-2.45,1.92}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:30.271,159,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,5,4,10,8","2,4,14,12,4","-1,14,13,5,4","0,1,2,0,1","0,0,1,1,0","-99,8,4,6,2","-99.00,0.12,0.19,0.22,0.00","0.00,0.00,0.11,0.00,0.00","-99.0,25.8,25.5,23.4,26.4","-99.0,25.0,26.0,26.0,26.0","2.0,3.0,3.0,6.8,5.0","-1,721,-1,764,53","-1.0,1.0,1.0,1.0,1.0","1.0,0.0,0.4,0.1,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,455,-14593,1928,589","0.5,0.0,0.5,0.4,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-1.16,-1.48,-1.32,3.18,2.11","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,121,122,133","-99,27,29,29,43","100,100,100,100,100","{-107,-108,-120,-114},{-103,-107,-123,-114},{-108,-111,-125,-116}","{-1.49,-4.66,-10.86,-5.36},{3.64,4.60,-30.10,-0.51},{-5.36,0.16,-8.31,0.74}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:31.298,166,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,9,5,5","2,2,6,3,10","-1,-1,11,7,7","0,0,1,1,1","0,0,2,0,2","-99,-99,1,-99,4","-99.00,-99.00,0.24,0.00,0.21","0.00,0.00,0.01,0.00,0.00","-99.0,-99.0,20.6,26.4,26.3","-99.0,-99.0,26.0,26.0,26.0","2.8,2.8,5.8,5.6,5.5","-1,-1,153,-1,64","-1.0,-1.0,1.0,1.0,1.0","0.4,0.7,0.0,0.8,0.6","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,298,0,352,-2143","0.2,0.4,0.3,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-0.71,-0.98,5.53,2.54,4.39","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,120,127,122","-99,-99,24,37,36","100,100,100,100,100","{-106,-106,-120,-107},{-105,-109,-129,-111},{-108,-108,-114,-112}","{-0.71,-0.73,-7.29,-6.84},{4.36,3.62,-30.10,1.83},{6.80,6.59,3.94,0.46}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:32.342,173,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,4,10,8,5","4,14,12,4,3","14,13,5,4,5","1,2,0,1,1","0,1,1,0,0","8,4,6,2,-99","0.12,0.19,0.22,0.00,0.00","0.00,0.11,0.00,0.00,0.00","25.8,25.5,23.4,26.4,27.0","25.0,26.0,26.0,26.0,27.0","3.0,3.0,6.8,5.0,7.7","721,-1,764,53,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.4,0.1,0.9,0.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","455,-14593,1928,589,240","0.0,0.5,0.4,0.5,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-1.48,-1.32,3.18,2.11,6.32","-111.00,-111.00,-111.00,-111.00,-111.00","120,121,122,133,122","27,29,29,43,37","100,100,100,100,100","{-107,-108,-116,-108},{-107,-112,-118,-116},{-108,-110,-113,-112}","{-0.09,-2.93,-5.42,-5.48},{1.33,-5.48,-4.36,2.49},{6.47,3.34,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:33.542,182,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,9,5,5,5","2,6,3,10,12","-1,11,7,7,3","0,1,1,1,0","0,2,0,2,0","-99,1,-99,4,-99","-99.00,0.24,0.00,0.21,0.00","0.00,0.01,0.00,0.00,0.00","-99.0,20.6,26.4,26.3,27.0","-99.0,26.0,26.0,26.0,27.0","2.8,5.8,5.6,5.5,6.3","-1,153,-1,64,-1","-1.0,1.0,1.0,1.0,1.0","0.7,0.0,0.8,0.6,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","298,0,352,-2143,260","0.4,0.3,0.5,0.5,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-0.98,5.53,2.54,4.39,3.82","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,127,122,126","-99,24,37,36,40","100,100,100,100,100","{-106,-107,-114,-107},{-112,-107,-116,-108},{-108,-114,-115,-113}","{-2.34,-4.58,-7.32,-8.23},{-0.47,1.30,-2.45,1.92},{-0.16,-0.22,1.68,-4.14}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:34.639,190,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,10,8,5,10","14,12,4,3,35","13,5,4,5,5","2,0,1,1,2","1,1,0,0,36","4,6,2,-99,11","0.19,0.22,0.00,0.00,0.15","0.11,0.00,0.00,0.00,0.15","25.5,23.4,26.4,27.0,26.9","26.0,26.0,26.0,27.0,26.0","3.0,6.8,5.0,7.7,6.8","-1,764,53,-1,1283","1.0,1.0,1.0,1.0,1.0","0.4,0.1,0.9,0.1,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-14593,1928,589,240,24864","0.5,0.4,0.5,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-1.32,3.18,2.11,6.32,4.03","-111.00,-111.00,-111.00,-111.00,-111.00","121,122,133,122,130","29,29,43,37,45","100,100,100,100,100","{-108,-107,-115,-109},{-108,-111,-125,-116},{-105,-108,-111,-109}","{-0.88,-1.73,-4.54,-6.19},{-5.36,0.16,-8.31,0.74},{-6.50,4.90,5.62,1.11}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-01 23:57:35.673,195,3,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,5,5,5,26","6,3,10,12,43","11,7,7,3,6","1,1,1,0,4","2,0,2,0,151","1,-99,4,-99,128","0.24,0.00,0.21,0.00,0.20","0.01,0.00,0.00,0.00,0.15","20.6,26.4,26.3,27.0,26.8","26.0,26.0,26.0,27.0,26.0","5.8,5.6,5.5,6.3,7.3","153,-1,64,-1,2678","1.0,1.0,1.0,1.0,1.0","0.0,0.8,0.6,0.0,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,352,-2143,260,-26090","0.3,0.5,0.5,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.53,2.54,4.39,3.82,3.99","-111.00,-111.00,-111.00,-111.00,-111.00","120,127,122,126,126","24,37,36,40,41","100,100,100,100,100","{-103,-107,-123,-114},{-108,-108,-114,-112},{-107,-119,-125,-128}","{3.64,4.60,-30.10,-0.51},{6.80,6.59,3.94,0.46},{6.34,-4.71,-7.75,-9.38}","1-ims,1-5;2-cbnet,1-9",0,{191},4
