timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 19:27:50.824,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","13,14,15,12,12","15,13,17,15,15","22,22,22,22,22","26,25,26,26,26","527,334,444,457,408","297,214,260,212,206","0.03,0.01,0.02,0.02,0.00","0.10,0.11,0.06,0.10,0.04","-8.1,-7.9,-10.7,-7.7,-8.3","22.0,22.0,22.0,22.0,21.0","8.7,9.0,9.0,9.0,8.8","4992,6732,4744,4547,5701","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","161911,147934,135362,203498,173881","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.67,17.72,25.65,23.17,24.02","-111.00,-111.00,-111.00,-111.00,-111.00","64,64,56,65,60","-8,-7,-10,-7,-8","100,100,100,100,100","{-65,-66,-68,-68},{-56,-65,-59,-61},{-67,-59,-68,-66}","{18.43,11.52,-inf,-inf},{25.76,16.87,-inf,-inf},{20.97,26.82,-inf,-inf}",0,{191},4
2025-11-02 19:27:51.864,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","14,15,15,16,11","13,16,15,15,16","22,22,22,21,21","26,25,26,26,26","343,364,488,431,436","228,249,267,264,177","0.04,0.05,0.05,0.05,0.00","0.15,0.04,0.04,0.07,0.05","-8.1,-13.9,-12.4,-8.1,-10.8","22.0,22.0,22.0,21.0,21.0","8.8,9.0,9.0,8.8,8.8","4972,5687,4912,5709,4842","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","162363,139794,178497,157026,178417","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.10,23.69,25.21,24.38,27.96","-111.00,-111.00,-111.00,-111.00,-111.00","62,57,54,58,61","-8,-13,-12,-8,-10","100,100,100,100,100","{-66,-73,-69,-62},{-73,-67,-57,-62},{-57,-66,-76,-61}","{19.11,22.00,-inf,-inf},{9.20,26.14,-inf,-inf},{9.49,29.16,-inf,-inf}",0,{191},4
2025-11-02 19:27:52.902,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","14,15,12,12,12","13,17,15,15,15","22,22,22,22,22","25,26,26,26,26","334,444,457,408,345","214,260,212,206,164","0.01,0.02,0.02,0.00,0.01","0.11,0.06,0.10,0.04,0.04","-7.9,-10.7,-7.7,-8.3,-12.6","22.0,22.0,22.0,21.0,22.0","9.0,9.0,9.0,8.8,9.0","6732,4744,4547,5701,5382","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","147934,135362,203498,173881,173345","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.72,25.65,23.17,24.02,24.58","-111.00,-111.00,-111.00,-111.00,-111.00","64,56,65,60,55","-7,-10,-7,-8,-12","100,100,100,100,100","{-71,-65,-86,-76},{-62,-70,-63,-70},{-71,-71,-69,-67}","{5.96,19.96,-inf,-inf},{19.20,21.01,-inf,-inf},{21.84,17.51,-inf,-inf}",0,{191},4
2025-11-02 19:27:53.948,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","15,15,16,11,13","16,15,15,16,16","22,22,21,21,22","25,26,26,26,26","364,488,431,436,433","249,267,264,177,244","0.05,0.05,0.05,0.00,0.00","0.04,0.04,0.07,0.05,0.01","-13.9,-12.4,-8.1,-10.8,-13.2","22.0,22.0,21.0,21.0,22.0","9.0,9.0,8.8,8.8,9.0","5687,4912,5709,4842,5160","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","139794,178497,157026,178417,167278","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.69,25.21,24.38,27.96,24.87","-111.00,-111.00,-111.00,-111.00,-111.00","57,54,58,61,61","-13,-12,-8,-10,-13","100,100,100,100,100","{-64,-62,-65,-63},{-65,-62,-63,-68},{-63,-66,-64,-62}","{19.06,18.94,-inf,-inf},{22.65,21.85,-inf,-inf},{20.12,23.93,-inf,-inf}",0,{191},4
2025-11-02 19:27:54.980,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","15,16,11,13,15","15,15,16,16,15","22,21,21,22,22","26,26,26,26,26","488,431,436,433,392","267,264,177,244,250","0.05,0.05,0.00,0.00,0.03","0.04,0.07,0.05,0.01,0.05","-12.4,-8.1,-10.8,-13.2,-14.6","22.0,21.0,21.0,22.0,22.0","9.0,8.8,8.8,9.0,8.9","4912,5709,4842,5160,6015","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","178497,157026,178417,167278,137268","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.21,24.38,27.96,24.87,22.44","-111.00,-111.00,-111.00,-111.00,-111.00","54,58,61,61,52","-12,-8,-10,-13,-14","100,100,100,100,100","{-56,-65,-59,-61},{-57,-66,-76,-61},{-54,-64,-66,-55}","{25.76,16.87,-inf,-inf},{9.49,29.16,-inf,-inf},{22.81,18.47,-inf,-inf}",0,{191},4
2025-11-02 19:27:56.025,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","12,12,12,16,13","15,15,15,17,15","22,22,22,22,22","26,26,26,26,26","457,408,345,368,356","212,206,164,256,206","0.02,0.00,0.01,0.04,0.01","0.10,0.04,0.04,0.07,0.09","-7.7,-8.3,-12.6,-14.6,-11.7","22.0,21.0,22.0,22.0,22.0","9.0,8.8,9.0,9.0,9.0","4547,5701,5382,5491,5214","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","203498,173881,173345,179652,141872","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.17,24.02,24.58,19.49,23.38","-111.00,-111.00,-111.00,-111.00,-111.00","65,60,55,59,54","-7,-8,-12,-14,-11","100,100,100,100,100","{-73,-67,-57,-62},{-71,-71,-69,-67},{-61,-68,-68,-66}","{9.20,26.14,-inf,-inf},{21.84,17.51,-inf,-inf},{16.51,16.64,-inf,-inf}",0,{191},4
2025-11-02 19:27:57.074,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","16,11,13,15,12","15,16,16,15,16","21,21,22,22,22","26,26,26,26,26","431,436,433,392,319","264,177,244,250,201","0.05,0.00,0.00,0.03,0.02","0.07,0.05,0.01,0.05,0.09","-8.1,-10.8,-13.2,-14.6,-12.5","21.0,21.0,22.0,22.0,22.0","8.8,8.8,9.0,8.9,9.0","5709,4842,5160,6015,5697","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","157026,178417,167278,137268,140733","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.38,27.96,24.87,22.44,23.62","-111.00,-111.00,-111.00,-111.00,-111.00","58,61,61,52,56","-8,-10,-13,-14,-12","100,100,100,100,100","{-62,-70,-63,-70},{-63,-66,-64,-62},{-63,-63,-62,-67}","{19.20,21.01,-inf,-inf},{20.12,23.93,-inf,-inf},{23.69,23.10,-inf,-inf}",0,{191},4
2025-11-02 19:27:58.112,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","12,12,16,13,11","15,15,17,15,17","22,22,22,22,22","26,26,26,26,26","408,345,368,356,475","206,164,256,206,227","0.00,0.01,0.04,0.01,0.00","0.04,0.04,0.07,0.09,0.08","-8.3,-12.6,-14.6,-11.7,-11.6","21.0,22.0,22.0,22.0,22.0","8.8,9.0,9.0,9.0,8.7","5701,5382,5491,5214,4824","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","173881,173345,179652,141872,171823","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.02,24.58,19.49,23.38,24.90","-111.00,-111.00,-111.00,-111.00,-111.00","60,55,59,54,62","-8,-12,-14,-11,-11","100,100,100,100,100","{-65,-62,-63,-68},{-57,-64,-58,-55},{-70,-70,-65,-68}","{22.65,21.85,-inf,-inf},{15.45,20.01,21.16,21.04},{12.57,23.19,-inf,-inf}",0,{191},4
2025-11-02 19:27:59.150,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","11,13,15,12,10","16,16,15,16,16","21,22,22,22,21","26,26,26,26,25","436,433,392,319,389","177,244,250,201,160","0.00,0.00,0.03,0.02,0.00","0.05,0.01,0.05,0.09,0.06","-10.8,-13.2,-14.6,-12.5,-12.7","21.0,22.0,22.0,22.0,22.0","8.8,9.0,8.9,9.0,8.3","4842,5160,6015,5697,4174","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","178417,167278,137268,140733,188288","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","27.96,24.87,22.44,23.62,29.47","-111.00,-111.00,-111.00,-111.00,-111.00","61,61,52,56,53","-10,-13,-14,-12,-12","100,100,100,100,100","{-67,-59,-68,-66},{-54,-64,-66,-55},{-55,-61,-61,-57}","{20.97,26.82,-inf,-inf},{22.81,18.47,-inf,-inf},{30.42,33.15,-inf,-inf}",0,{191},4
2025-11-02 19:28:00.187,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","12,16,13,11,12","15,17,15,17,15","22,22,22,22,22","26,26,26,26,26","345,368,356,475,473","164,256,206,227,195","0.01,0.04,0.01,0.00,0.00","0.04,0.07,0.09,0.08,0.08","-12.6,-14.6,-11.7,-11.6,-13.0","22.0,22.0,22.0,22.0,22.0","9.0,9.0,9.0,8.7,8.7","5382,5491,5214,4824,4733","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","173345,179652,141872,171823,170641","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.58,19.49,23.38,24.90,31.75","-111.00,-111.00,-111.00,-111.00,-111.00","55,59,54,62,51","-12,-14,-11,-11,-13","100,100,100,100,100","{-57,-66,-76,-61},{-61,-68,-68,-66},{-55,-61,-61,-58}","{9.49,29.16,-inf,-inf},{16.51,16.64,-inf,-inf},{27.99,31.65,-inf,-inf}",0,{191},4
